id,employee_id,org_id,amount,created_at,source
4621,264,10,1888.47,2024-12-30,CORPORATE_CARD
4622,264,10,1071.19,2024-12-26,CORPORATE_CARD
4623,264,10,2204.57,2024-12-16,CORPORATE_CARD
4624,264,10,1720.0,2025-03-15,CORPORATE_CARD
4625,255,10,2407.85,2025-01-17,CORPORATE_CARD
4626,276,10,1200.31,2024-10-03,CORPORATE_CARD
4627,276,10,230.34,2024-10-31,CORPORATE_CARD
4628,276,10,1796.13,2024-10-09,CORPORATE_CARD
4629,276,10,1150.35,2025-01-06,CORPORATE_CARD
4630,276,10,622.41,2025-02-23,CORPORATE_CARD
4631,276,10,110.0,2024-12-19,CORPORATE_CARD
4632,276,10,1948.48,2024-12-26,CORPORATE_CARD
4633,276,10,560.97,2024-11-29,CORPORATE_CARD
4634,276,10,50.48,2025-01-23,CORPORATE_CARD
4635,276,10,2160.22,2025-03-21,CORPORATE_CARD
4636,276,10,2340.46,2024-12-26,CORPORATE_CARD
4637,276,10,1267.63,2025-02-19,CORPORATE_CARD
4638,276,10,1750.4,2024-11-28,CORPORATE_CARD
4639,276,10,2314.33,2024-10-14,CORPORATE_CARD
4640,276,10,145.57,2025-03-12,CORPORATE_CARD
4641,276,10,1753.09,2024-10-10,CORPORATE_CARD
4642,276,10,2258.1,2025-03-01,CORPORATE_CARD
4643,276,10,427.8,2025-03-07,CORPORATE_CARD
4644,276,10,845.25,2025-03-11,CORPORATE_CARD
4645,276,10,408.12,2025-03-04,CORPORATE_CARD
4646,276,10,517.83,2024-11-11,CORPORATE_CARD
4647,276,10,39.09,2025-03-10,CORPORATE_CARD
4648,276,10,2021.84,2024-12-10,CORPORATE_CARD
4649,276,10,1936.85,2024-11-09,CORPORATE_CARD
4650,276,10,477.13,2025-03-16,CORPORATE_CARD
4651,265,10,1469.34,2024-12-13,CORPORATE_CARD
4652,265,10,1791.72,2024-10-28,CORPORATE_CARD
4653,265,10,2371.4,2025-01-04,CORPORATE_CARD
4654,265,10,431.97,2025-03-06,CORPORATE_CARD
4655,265,10,2447.52,2025-03-04,CORPORATE_CARD
4656,265,10,83.6,2025-02-04,CORPORATE_CARD
4657,265,10,1990.98,2025-01-09,CORPORATE_CARD
4658,265,10,1778.31,2024-11-17,CORPORATE_CARD
4659,265,10,936.51,2025-02-05,CORPORATE_CARD
4660,265,10,1061.1,2024-10-30,CORPORATE_CARD
4661,265,10,1104.82,2025-03-21,CORPORATE_CARD
4662,288,11,52.7,2024-10-19,CORPORATE_CARD
4663,288,11,1975.52,2025-03-27,CORPORATE_CARD
4664,288,11,1673.13,2025-03-21,CORPORATE_CARD
4665,288,11,46.92,2025-03-28,CORPORATE_CARD
4666,288,11,364.23,2025-01-12,CORPORATE_CARD
4667,288,11,2154.95,2025-02-09,CORPORATE_CARD
4668,288,11,491.95,2025-01-01,CORPORATE_CARD
4669,288,11,1209.87,2024-11-21,CORPORATE_CARD
4670,288,11,984.95,2025-03-26,CORPORATE_CARD
4671,288,11,1364.97,2024-10-25,CORPORATE_CARD
4672,288,11,386.63,2025-03-17,CORPORATE_CARD
4673,288,11,1286.92,2025-03-05,CORPORATE_CARD
4674,288,11,193.29,2024-10-10,CORPORATE_CARD
4675,288,11,2468.72,2025-03-07,CORPORATE_CARD
4676,288,11,636.49,2024-12-07,CORPORATE_CARD
4677,288,11,2103.43,2025-02-08,CORPORATE_CARD
4678,288,11,582.72,2024-10-12,CORPORATE_CARD
4679,288,11,172.69,2025-03-23,CORPORATE_CARD
4680,288,11,2179.91,2024-11-05,CORPORATE_CARD
4681,288,11,93.47,2025-01-07,CORPORATE_CARD
4682,288,11,2328.68,2024-12-12,CORPORATE_CARD
4683,288,11,1525.93,2024-11-10,CORPORATE_CARD
4684,288,11,1877.81,2025-02-03,CORPORATE_CARD
4685,288,11,1546.87,2025-03-11,CORPORATE_CARD
4686,321,11,1031.17,2024-12-08,CORPORATE_CARD
4687,321,11,1597.48,2025-01-27,CORPORATE_CARD
4688,321,11,1315.11,2025-03-17,CORPORATE_CARD
4689,321,11,210.76,2025-02-04,CORPORATE_CARD
4690,321,11,1057.86,2024-12-06,CORPORATE_CARD
4691,321,11,1768.57,2024-11-07,CORPORATE_CARD
4692,321,11,1937.97,2024-11-25,CORPORATE_CARD
4693,321,11,711.54,2025-03-20,CORPORATE_CARD
4694,321,11,1634.16,2025-03-25,CORPORATE_CARD
4695,321,11,870.17,2025-01-02,CORPORATE_CARD
4696,321,11,1523.11,2024-11-22,CORPORATE_CARD
4697,321,11,2142.06,2024-11-12,CORPORATE_CARD
4698,321,11,1232.27,2024-10-04,CORPORATE_CARD
4699,321,11,2102.78,2024-10-04,CORPORATE_CARD
4700,321,11,1411.46,2024-10-03,CORPORATE_CARD
4701,321,11,1508.37,2025-01-29,CORPORATE_CARD
4702,321,11,364.74,2025-03-09,CORPORATE_CARD
4703,321,11,1736.27,2025-01-11,CORPORATE_CARD
4704,321,11,1343.53,2025-03-09,CORPORATE_CARD
4705,321,11,180.76,2024-11-02,CORPORATE_CARD
4706,321,11,2337.05,2025-02-23,CORPORATE_CARD
4707,321,11,1496.22,2025-02-26,CORPORATE_CARD
4708,321,11,2318.88,2025-03-17,CORPORATE_CARD
4709,321,11,617.55,2025-02-12,CORPORATE_CARD
4710,321,11,2431.54,2025-03-11,CORPORATE_CARD
4711,321,11,854.12,2025-03-29,CORPORATE_CARD
4712,289,11,678.18,2025-02-10,CORPORATE_CARD
4713,289,11,1656.3,2024-12-28,CORPORATE_CARD
4714,289,11,2229.11,2025-03-18,CORPORATE_CARD
4715,289,11,1930.52,2025-03-22,CORPORATE_CARD
4716,289,11,1725.58,2025-03-24,CORPORATE_CARD
4717,289,11,1368.37,2025-01-07,CORPORATE_CARD
4718,289,11,2000.13,2025-03-05,CORPORATE_CARD
4719,289,11,454.2,2025-01-21,CORPORATE_CARD
4720,289,11,2193.46,2025-01-08,CORPORATE_CARD
4721,289,11,534.19,2025-03-01,CORPORATE_CARD
4722,289,11,2080.21,2024-12-26,CORPORATE_CARD
4723,289,11,1627.51,2025-03-13,CORPORATE_CARD
4724,289,11,632.94,2024-12-30,CORPORATE_CARD
4725,289,11,695.08,2025-02-10,CORPORATE_CARD
4726,289,11,1355.09,2024-12-24,CORPORATE_CARD
4727,289,11,1524.81,2025-03-30,CORPORATE_CARD
4728,289,11,2417.12,2025-03-08,CORPORATE_CARD
4729,289,11,2460.07,2025-01-31,CORPORATE_CARD
4730,289,11,492.6,2025-03-15,CORPORATE_CARD
4731,289,11,2321.32,2024-10-21,CORPORATE_CARD
4732,289,11,2477.36,2025-02-03,CORPORATE_CARD
4733,289,11,710.8,2024-10-19,CORPORATE_CARD
4734,300,11,682.61,2024-12-21,CORPORATE_CARD
4735,300,11,1579.58,2025-01-06,CORPORATE_CARD
4736,300,11,292.5,2025-03-06,CORPORATE_CARD
4737,300,11,800.03,2025-03-21,CORPORATE_CARD
4738,300,11,329.22,2025-03-05,CORPORATE_CARD
4739,300,11,2485.62,2025-03-24,CORPORATE_CARD
4740,300,11,198.94,2025-03-12,CORPORATE_CARD
4741,300,11,1349.68,2025-03-15,CORPORATE_CARD
4742,300,11,262.33,2025-03-23,CORPORATE_CARD
4743,300,11,1072.58,2024-11-16,CORPORATE_CARD
4744,300,11,1659.23,2025-03-09,CORPORATE_CARD
4745,300,11,300.79,2025-03-07,CORPORATE_CARD
4746,300,11,1805.94,2025-03-15,CORPORATE_CARD
4747,300,11,620.68,2025-03-02,CORPORATE_CARD
4748,300,11,1519.06,2025-03-08,CORPORATE_CARD
4749,300,11,2321.43,2024-10-18,CORPORATE_CARD
4750,300,11,610.0,2025-01-28,CORPORATE_CARD
4751,300,11,1470.7,2025-03-12,CORPORATE_CARD
4752,300,11,450.31,2024-10-16,CORPORATE_CARD
4753,306,11,527.77,2024-12-22,CORPORATE_CARD
4754,306,11,2387.32,2025-03-13,CORPORATE_CARD
4755,306,11,1857.63,2025-03-07,CORPORATE_CARD
4756,306,11,692.58,2024-12-12,CORPORATE_CARD
4757,306,11,261.82,2024-10-23,CORPORATE_CARD
4758,306,11,571.91,2025-01-16,CORPORATE_CARD
4759,306,11,434.97,2024-12-17,CORPORATE_CARD
4760,306,11,570.35,2025-03-14,CORPORATE_CARD
4761,306,11,615.96,2025-03-01,CORPORATE_CARD
4762,306,11,1459.6,2025-01-15,CORPORATE_CARD
4763,306,11,982.09,2025-01-19,CORPORATE_CARD
4764,306,11,273.41,2025-03-11,CORPORATE_CARD
4765,306,11,1788.25,2025-03-13,CORPORATE_CARD
4766,306,11,1854.43,2025-02-12,CORPORATE_CARD
4767,306,11,1547.26,2024-10-19,CORPORATE_CARD
4768,306,11,1364.63,2025-03-18,CORPORATE_CARD
4769,306,11,2207.47,2025-03-05,CORPORATE_CARD
4770,306,11,1979.23,2025-02-04,CORPORATE_CARD
4771,306,11,822.15,2024-10-10,CORPORATE_CARD
4772,306,11,1548.7,2024-11-02,CORPORATE_CARD
4773,306,11,1526.22,2024-12-13,CORPORATE_CARD
4774,306,11,1766.05,2025-02-05,CORPORATE_CARD
4775,306,11,1754.85,2025-02-22,CORPORATE_CARD
4776,306,11,1975.47,2025-01-28,CORPORATE_CARD
4777,306,11,802.67,2025-03-27,CORPORATE_CARD
4778,306,11,640.7,2024-11-21,CORPORATE_CARD
4779,306,11,596.47,2025-03-13,CORPORATE_CARD
4780,306,11,1187.54,2025-02-09,CORPORATE_CARD
4781,306,11,2339.78,2025-03-23,CORPORATE_CARD
4782,306,11,1751.51,2025-03-30,CORPORATE_CARD
4783,306,11,2005.25,2024-10-02,CORPORATE_CARD
4784,314,11,914.81,2025-02-13,CORPORATE_CARD
4785,314,11,1104.82,2025-03-04,CORPORATE_CARD
4786,314,11,1074.74,2024-11-03,CORPORATE_CARD
4787,314,11,886.87,2025-03-13,CORPORATE_CARD
4788,314,11,2281.21,2025-03-23,CORPORATE_CARD
4789,314,11,416.29,2025-03-19,CORPORATE_CARD
4790,314,11,1474.1,2025-03-24,CORPORATE_CARD
4791,314,11,1339.07,2024-10-27,CORPORATE_CARD
4792,314,11,114.83,2025-03-23,CORPORATE_CARD
4793,314,11,143.75,2024-12-23,CORPORATE_CARD
4794,314,11,1775.08,2025-03-25,CORPORATE_CARD
4795,314,11,1548.24,2025-03-29,CORPORATE_CARD
4796,314,11,644.72,2025-01-22,CORPORATE_CARD
4797,309,11,1146.42,2025-01-06,CORPORATE_CARD
4798,309,11,2149.79,2025-03-07,CORPORATE_CARD
4799,309,11,2292.01,2025-03-03,CORPORATE_CARD
4800,309,11,796.21,2025-03-07,CORPORATE_CARD
4801,309,11,598.74,2024-11-18,CORPORATE_CARD
4802,309,11,154.06,2025-03-15,CORPORATE_CARD
4803,309,11,1966.05,2025-03-02,CORPORATE_CARD
4804,309,11,2355.23,2024-11-17,CORPORATE_CARD
4805,309,11,1381.15,2025-03-29,CORPORATE_CARD
4806,309,11,2239.93,2025-03-18,CORPORATE_CARD
4807,309,11,2024.13,2025-03-17,CORPORATE_CARD
4808,309,11,1788.51,2025-03-09,CORPORATE_CARD
4809,309,11,276.24,2025-03-28,CORPORATE_CARD
4810,309,11,467.36,2024-11-11,CORPORATE_CARD
4811,309,11,1169.78,2025-03-18,CORPORATE_CARD
4812,309,11,1814.94,2025-01-03,CORPORATE_CARD
4813,309,11,2332.07,2025-03-08,CORPORATE_CARD
4814,318,11,830.56,2025-02-24,CORPORATE_CARD
4815,318,11,699.04,2025-03-25,CORPORATE_CARD
4816,318,11,1264.76,2025-01-10,CORPORATE_CARD
4817,318,11,999.67,2025-01-27,CORPORATE_CARD
4818,318,11,1185.94,2025-03-29,CORPORATE_CARD
4819,318,11,623.77,2025-03-29,CORPORATE_CARD
4820,318,11,933.8,2024-11-01,CORPORATE_CARD
4821,318,11,1169.45,2025-03-01,CORPORATE_CARD
4822,313,11,296.94,2025-03-17,CORPORATE_CARD
4823,313,11,1609.34,2025-03-30,CORPORATE_CARD
4824,313,11,191.01,2025-02-01,CORPORATE_CARD
4825,313,11,26.42,2025-02-23,CORPORATE_CARD
4826,313,11,2002.12,2024-12-19,CORPORATE_CARD
4827,313,11,1002.67,2025-01-15,CORPORATE_CARD
4828,313,11,1024.65,2024-11-05,CORPORATE_CARD
4829,313,11,2406.21,2025-03-01,CORPORATE_CARD
4830,313,11,900.99,2025-02-12,CORPORATE_CARD
4831,313,11,1802.93,2024-11-30,CORPORATE_CARD
4832,313,11,1885.29,2025-01-06,CORPORATE_CARD
4833,313,11,1034.0,2024-10-03,CORPORATE_CARD
4834,313,11,1261.82,2024-11-13,CORPORATE_CARD
4835,313,11,537.06,2025-02-15,CORPORATE_CARD
4836,313,11,934.57,2024-12-04,CORPORATE_CARD
4837,291,11,2262.81,2025-03-07,CORPORATE_CARD
4838,291,11,766.31,2025-02-26,CORPORATE_CARD
4839,291,11,1230.87,2025-03-21,CORPORATE_CARD
4840,291,11,558.54,2025-01-09,CORPORATE_CARD
4841,291,11,1882.11,2025-02-09,CORPORATE_CARD
4842,291,11,1486.31,2025-03-08,CORPORATE_CARD
4843,291,11,371.12,2025-03-29,CORPORATE_CARD
4844,291,11,1005.99,2024-11-18,CORPORATE_CARD
4845,291,11,2253.75,2025-03-05,CORPORATE_CARD
4846,291,11,650.98,2025-03-12,CORPORATE_CARD
4847,320,11,1176.38,2024-11-15,CORPORATE_CARD
4848,320,11,1171.67,2025-01-04,CORPORATE_CARD
4849,320,11,152.08,2024-12-03,CORPORATE_CARD
4850,320,11,2245.17,2025-01-26,CORPORATE_CARD
4851,320,11,756.16,2024-12-27,CORPORATE_CARD
4852,320,11,1176.1,2025-03-30,CORPORATE_CARD
4853,320,11,1642.24,2025-01-02,CORPORATE_CARD
4854,320,11,1505.64,2024-12-05,CORPORATE_CARD
4855,320,11,1293.59,2024-12-16,CORPORATE_CARD
4856,320,11,2336.59,2024-11-18,CORPORATE_CARD
4857,320,11,1211.66,2025-03-28,CORPORATE_CARD
4858,320,11,503.86,2024-10-25,CORPORATE_CARD
4859,320,11,435.71,2024-10-01,CORPORATE_CARD
4860,287,11,1784.98,2025-03-28,CORPORATE_CARD
4861,287,11,86.09,2025-03-28,CORPORATE_CARD
4862,287,11,1314.7,2025-03-21,CORPORATE_CARD
4863,287,11,1023.44,2025-03-19,CORPORATE_CARD
4864,284,11,883.64,2024-11-15,CORPORATE_CARD
4865,284,11,935.72,2025-03-03,CORPORATE_CARD
4866,284,11,1474.41,2025-02-27,CORPORATE_CARD
4867,284,11,1902.27,2024-10-25,CORPORATE_CARD
4868,284,11,1297.08,2025-02-15,CORPORATE_CARD
4869,284,11,1381.27,2025-01-06,CORPORATE_CARD
4870,284,11,1277.22,2025-01-13,CORPORATE_CARD
4871,284,11,404.49,2024-10-06,CORPORATE_CARD
4872,284,11,842.13,2024-12-14,CORPORATE_CARD
4873,284,11,1835.34,2025-02-09,CORPORATE_CARD
4874,284,11,381.28,2024-10-21,CORPORATE_CARD
4875,284,11,510.93,2024-12-19,CORPORATE_CARD
4876,284,11,707.51,2024-10-20,CORPORATE_CARD
4877,284,11,133.93,2025-03-18,CORPORATE_CARD
4878,284,11,354.03,2025-03-05,CORPORATE_CARD
4879,284,11,504.32,2025-02-20,CORPORATE_CARD
4880,284,11,2210.84,2025-01-16,CORPORATE_CARD
4881,284,11,1431.26,2025-02-01,CORPORATE_CARD
4882,284,11,546.27,2024-12-02,CORPORATE_CARD
4883,284,11,429.39,2024-10-25,CORPORATE_CARD
4884,284,11,1824.91,2025-03-08,CORPORATE_CARD
4885,284,11,567.26,2024-11-06,CORPORATE_CARD
4886,284,11,434.87,2025-03-08,CORPORATE_CARD
4887,284,11,307.74,2024-11-27,CORPORATE_CARD
4888,284,11,2033.93,2024-12-20,CORPORATE_CARD
4889,284,11,1826.61,2024-10-13,CORPORATE_CARD
4890,319,11,2390.28,2024-11-15,CORPORATE_CARD
4891,319,11,1407.46,2025-03-28,CORPORATE_CARD
4892,319,11,2040.59,2024-11-24,CORPORATE_CARD
4893,319,11,1670.73,2024-12-10,CORPORATE_CARD
4894,319,11,1677.69,2025-02-19,CORPORATE_CARD
4895,319,11,1484.7,2025-02-06,CORPORATE_CARD
4896,319,11,2020.32,2024-12-03,CORPORATE_CARD
4897,319,11,632.11,2024-12-19,CORPORATE_CARD
4898,319,11,1098.84,2025-02-27,CORPORATE_CARD
4899,319,11,2351.35,2025-03-23,CORPORATE_CARD
4900,319,11,2432.58,2025-03-13,CORPORATE_CARD
4901,319,11,151.93,2025-02-21,CORPORATE_CARD
4902,286,11,2161.24,2025-03-09,CORPORATE_CARD
4903,286,11,391.23,2025-03-01,CORPORATE_CARD
4904,286,11,1964.1,2025-03-20,CORPORATE_CARD
4905,286,11,640.63,2024-11-19,CORPORATE_CARD
4906,286,11,2316.98,2025-01-12,CORPORATE_CARD
4907,286,11,1276.96,2024-10-31,CORPORATE_CARD
4908,286,11,1014.63,2025-01-25,CORPORATE_CARD
4909,286,11,765.23,2024-12-12,CORPORATE_CARD
4910,286,11,1567.07,2025-03-16,CORPORATE_CARD
4911,286,11,1665.63,2024-12-08,CORPORATE_CARD
4912,286,11,2317.16,2025-03-20,CORPORATE_CARD
4913,286,11,1029.66,2025-03-22,CORPORATE_CARD
4914,286,11,1050.2,2024-12-26,CORPORATE_CARD
4915,286,11,851.12,2025-01-08,CORPORATE_CARD
4916,286,11,787.32,2025-02-22,CORPORATE_CARD
4917,286,11,2494.55,2024-11-08,CORPORATE_CARD
4918,286,11,1005.95,2025-03-15,CORPORATE_CARD
4919,286,11,1089.51,2025-03-09,CORPORATE_CARD
4920,286,11,627.01,2025-03-23,CORPORATE_CARD
4921,302,11,419.0,2025-03-28,CORPORATE_CARD
4922,302,11,957.7,2024-10-30,CORPORATE_CARD
4923,302,11,228.18,2025-03-14,CORPORATE_CARD
4924,302,11,46.01,2024-12-04,CORPORATE_CARD
4925,302,11,1244.3,2024-11-20,CORPORATE_CARD
4926,302,11,2425.9,2025-03-18,CORPORATE_CARD
4927,302,11,1628.73,2024-11-21,CORPORATE_CARD
4928,302,11,30.17,2025-03-10,CORPORATE_CARD
4929,302,11,355.37,2025-03-21,CORPORATE_CARD
4930,302,11,932.75,2025-01-09,CORPORATE_CARD
4931,302,11,2071.22,2024-12-22,CORPORATE_CARD
4932,302,11,1440.69,2024-10-21,CORPORATE_CARD
4933,302,11,2234.88,2025-03-02,CORPORATE_CARD
4934,302,11,121.38,2024-10-11,CORPORATE_CARD
4935,302,11,2470.76,2025-02-10,CORPORATE_CARD
4936,302,11,2058.04,2024-10-13,CORPORATE_CARD
4937,302,11,445.59,2025-03-13,CORPORATE_CARD
4938,302,11,2483.87,2025-01-14,CORPORATE_CARD
4939,302,11,1493.59,2025-03-02,CORPORATE_CARD
4940,302,11,1327.07,2024-12-17,CORPORATE_CARD
4941,302,11,729.0,2024-11-17,CORPORATE_CARD
4942,302,11,1525.27,2025-03-13,CORPORATE_CARD
4943,302,11,1617.57,2025-03-20,CORPORATE_CARD
4944,302,11,262.9,2024-12-09,CORPORATE_CARD
4945,302,11,1730.35,2025-03-27,CORPORATE_CARD
4946,302,11,2134.09,2025-03-25,CORPORATE_CARD
4947,308,11,1194.83,2025-03-10,CORPORATE_CARD
4948,308,11,2380.47,2024-12-05,CORPORATE_CARD
4949,308,11,1642.39,2025-03-20,CORPORATE_CARD
4950,308,11,1059.47,2024-12-16,CORPORATE_CARD
4951,308,11,1990.79,2024-12-15,CORPORATE_CARD
4952,308,11,1673.98,2025-03-22,CORPORATE_CARD
4953,308,11,1166.68,2025-03-23,CORPORATE_CARD
4954,308,11,116.07,2024-10-01,CORPORATE_CARD
4955,308,11,2190.98,2025-03-11,CORPORATE_CARD
4956,308,11,2495.61,2025-03-14,CORPORATE_CARD
4957,308,11,1813.86,2025-03-28,CORPORATE_CARD
4958,308,11,848.5,2025-03-25,CORPORATE_CARD
4959,308,11,617.15,2024-11-17,CORPORATE_CARD
4960,308,11,1039.45,2024-12-05,CORPORATE_CARD
4961,308,11,1678.97,2024-12-31,CORPORATE_CARD
4962,308,11,1830.22,2025-01-16,CORPORATE_CARD
4963,308,11,1780.05,2025-01-13,CORPORATE_CARD
4964,308,11,1649.05,2024-10-17,CORPORATE_CARD
4965,308,11,992.22,2025-03-17,CORPORATE_CARD
4966,308,11,146.06,2024-12-21,CORPORATE_CARD
4967,308,11,2013.98,2025-03-20,CORPORATE_CARD
4968,308,11,2035.98,2025-03-19,CORPORATE_CARD
4969,290,11,1008.79,2024-12-20,CORPORATE_CARD
4970,290,11,825.86,2025-01-08,CORPORATE_CARD
4971,290,11,834.1,2025-03-26,CORPORATE_CARD
4972,290,11,1070.31,2025-02-28,CORPORATE_CARD
4973,290,11,2290.85,2025-01-05,CORPORATE_CARD
4974,290,11,1757.14,2025-01-22,CORPORATE_CARD
4975,290,11,1963.44,2025-03-09,CORPORATE_CARD
4976,290,11,1054.11,2024-10-08,CORPORATE_CARD
4977,290,11,2471.21,2024-10-12,CORPORATE_CARD
4978,290,11,2213.44,2025-03-14,CORPORATE_CARD
4979,290,11,1519.71,2025-03-22,CORPORATE_CARD
4980,290,11,2270.58,2024-11-28,CORPORATE_CARD
4981,290,11,1059.23,2025-03-09,CORPORATE_CARD
4982,290,11,1588.06,2024-10-20,CORPORATE_CARD
4983,290,11,2005.52,2025-01-18,CORPORATE_CARD
4984,298,11,283.88,2024-12-18,CORPORATE_CARD
4985,298,11,2423.95,2025-03-28,CORPORATE_CARD
4986,298,11,390.82,2025-03-13,CORPORATE_CARD
4987,298,11,2147.99,2024-11-05,CORPORATE_CARD
4988,298,11,701.78,2024-12-21,CORPORATE_CARD
4989,298,11,1333.62,2024-10-20,CORPORATE_CARD
4990,298,11,2318.28,2025-03-13,CORPORATE_CARD
4991,298,11,1930.04,2025-03-29,CORPORATE_CARD
4992,298,11,122.58,2024-12-13,CORPORATE_CARD
4993,298,11,1487.66,2025-01-29,CORPORATE_CARD
4994,298,11,2492.06,2025-03-15,CORPORATE_CARD
4995,298,11,729.1,2025-02-02,CORPORATE_CARD
4996,301,11,1576.93,2025-01-24,CORPORATE_CARD
4997,295,11,2078.14,2025-03-29,CORPORATE_CARD
4998,295,11,1172.27,2024-11-08,CORPORATE_CARD
4999,295,11,1440.45,2025-02-27,CORPORATE_CARD
5000,295,11,2091.14,2024-11-10,CORPORATE_CARD
5001,295,11,680.13,2025-03-26,CORPORATE_CARD
5002,295,11,2134.11,2024-12-28,CORPORATE_CARD
5003,295,11,1679.37,2024-12-17,CORPORATE_CARD
5004,295,11,1002.16,2024-10-04,CORPORATE_CARD
5005,295,11,592.32,2025-03-23,CORPORATE_CARD
5006,295,11,2058.23,2025-03-26,CORPORATE_CARD
5007,295,11,30.57,2025-03-14,CORPORATE_CARD
5008,295,11,213.36,2025-03-24,CORPORATE_CARD
5009,295,11,1349.76,2024-12-17,CORPORATE_CARD
5010,295,11,2351.29,2025-02-10,CORPORATE_CARD
5011,295,11,2174.65,2025-03-05,CORPORATE_CARD
5012,295,11,1922.78,2025-03-18,CORPORATE_CARD
5013,295,11,1928.03,2025-01-09,CORPORATE_CARD
5014,295,11,1254.17,2024-11-02,CORPORATE_CARD
5015,295,11,1346.87,2025-02-12,CORPORATE_CARD
5016,295,11,1954.7,2025-03-10,CORPORATE_CARD
5017,295,11,2315.93,2024-12-07,CORPORATE_CARD
5018,295,11,1821.16,2025-01-05,CORPORATE_CARD
5019,295,11,1648.85,2025-03-01,CORPORATE_CARD
5020,295,11,1088.01,2025-03-26,CORPORATE_CARD
5021,295,11,632.85,2025-02-15,CORPORATE_CARD
5022,295,11,271.16,2024-12-27,CORPORATE_CARD
5023,292,11,664.03,2024-12-11,CORPORATE_CARD
5024,292,11,1687.73,2025-02-25,CORPORATE_CARD
5025,292,11,2267.24,2025-01-20,CORPORATE_CARD
5026,292,11,430.67,2025-03-04,CORPORATE_CARD
5027,292,11,2331.06,2025-03-11,CORPORATE_CARD
5028,292,11,1367.24,2024-10-09,CORPORATE_CARD
5029,292,11,194.76,2024-11-23,CORPORATE_CARD
5030,292,11,2186.22,2024-11-12,CORPORATE_CARD
5031,292,11,33.24,2025-03-30,CORPORATE_CARD
5032,292,11,1952.2,2025-03-06,CORPORATE_CARD
5033,292,11,2362.3,2024-10-06,CORPORATE_CARD
5034,292,11,305.59,2025-01-20,CORPORATE_CARD
5035,292,11,325.56,2025-01-27,CORPORATE_CARD
5036,292,11,1954.36,2025-02-16,CORPORATE_CARD
5037,292,11,327.19,2025-03-20,CORPORATE_CARD
5038,292,11,713.79,2024-10-22,CORPORATE_CARD
5039,292,11,1977.78,2025-03-06,CORPORATE_CARD
5040,292,11,985.0,2025-01-11,CORPORATE_CARD
5041,292,11,2363.73,2025-03-06,CORPORATE_CARD
5042,292,11,2279.53,2025-01-12,CORPORATE_CARD
5043,292,11,2424.32,2024-12-13,CORPORATE_CARD
5044,292,11,2480.5,2025-03-08,CORPORATE_CARD
5045,292,11,871.7,2025-03-21,CORPORATE_CARD
5046,292,11,1731.59,2025-02-19,CORPORATE_CARD
5047,292,11,2478.01,2025-03-08,CORPORATE_CARD
5048,292,11,894.67,2024-12-31,CORPORATE_CARD
5049,292,11,988.46,2025-02-03,CORPORATE_CARD
5050,292,11,281.33,2024-12-05,CORPORATE_CARD
5051,292,11,2034.23,2024-11-19,CORPORATE_CARD
5052,292,11,495.61,2025-03-18,CORPORATE_CARD
5053,299,11,1476.23,2025-01-07,CORPORATE_CARD
5054,299,11,2440.94,2024-10-21,CORPORATE_CARD
5055,299,11,2090.42,2025-03-11,CORPORATE_CARD
5056,299,11,1957.39,2025-03-09,CORPORATE_CARD
5057,299,11,1158.19,2025-01-12,CORPORATE_CARD
5058,299,11,937.96,2024-10-17,CORPORATE_CARD
5059,299,11,115.04,2024-12-26,CORPORATE_CARD
5060,299,11,1438.07,2025-03-02,CORPORATE_CARD
5061,299,11,1669.84,2025-03-07,CORPORATE_CARD
5062,299,11,863.35,2024-12-13,CORPORATE_CARD
5063,299,11,43.41,2025-01-22,CORPORATE_CARD
5064,299,11,1172.12,2025-01-13,CORPORATE_CARD
5065,299,11,262.54,2025-03-09,CORPORATE_CARD
5066,299,11,1921.16,2025-02-08,CORPORATE_CARD
5067,299,11,1196.74,2024-10-04,CORPORATE_CARD
5068,299,11,1390.22,2024-10-03,CORPORATE_CARD
5069,299,11,321.39,2024-12-08,CORPORATE_CARD
5070,299,11,1970.71,2024-12-13,CORPORATE_CARD
5071,299,11,633.94,2024-12-17,CORPORATE_CARD
5072,299,11,1078.46,2025-03-10,CORPORATE_CARD
5073,299,11,288.77,2025-03-19,CORPORATE_CARD
5074,285,11,2411.09,2025-03-18,CORPORATE_CARD
5075,285,11,664.25,2025-03-20,CORPORATE_CARD
5076,285,11,403.77,2024-11-24,CORPORATE_CARD
5077,285,11,1044.77,2025-02-13,CORPORATE_CARD
5078,285,11,1339.13,2025-03-13,CORPORATE_CARD
5079,285,11,788.25,2025-03-16,CORPORATE_CARD
5080,285,11,81.26,2025-03-30,CORPORATE_CARD
5081,285,11,836.19,2025-02-24,CORPORATE_CARD
5082,285,11,2177.02,2025-03-15,CORPORATE_CARD
5083,285,11,1517.19,2025-03-10,CORPORATE_CARD
5084,285,11,922.27,2025-01-31,CORPORATE_CARD
5085,285,11,678.89,2025-03-17,CORPORATE_CARD
5086,285,11,2223.81,2025-02-18,CORPORATE_CARD
5087,285,11,550.47,2025-03-25,CORPORATE_CARD
5088,285,11,598.01,2025-01-15,CORPORATE_CARD
5089,285,11,2107.63,2025-03-26,CORPORATE_CARD
5090,285,11,1364.73,2024-12-19,CORPORATE_CARD
5091,285,11,2033.65,2025-01-13,CORPORATE_CARD
